str_code,spu_code,sub_cate_name,category_type,cluster_id,eligibility_status,eligibility_reason,recommendation,store_temperature
31158,SPU_锥形裤_00233,锥形裤,core,5,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,29.135544337708914
31160,SPU_羽绒服_00234,羽绒服,winter,17,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.746308757498138
31161,SPU_棉服_00235,棉服,winter,5,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.119196193977277
31163,SPU_毛呢大_00236,毛呢大衣,winter,17,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.221099140100268
31164,SPU_夹克_00237,夹克,transition,3,INELIGIBLE,Transition product not appropriate for summer period,NONE,21.483432009620888
31168,SPU_针织衫_00238,针织衫,transition,5,INELIGIBLE,Transition product not appropriate for summer period,NONE,28.67918294520022
31171,SPU_T恤_00239,T恤,summer,5,ELIGIBLE,Product appropriate for current season,NONE,20.44960384809017
31173,SPU_短裤_00240,短裤,summer,10,ELIGIBLE,Product appropriate for current season,NONE,21.408510736841276
31174,SPU_短袖_00241,短袖,summer,10,ELIGIBLE,Product appropriate for current season,NONE,32.57172934472165
31175,SPU_内衣_00242,内衣,all_season,17,ELIGIBLE,Product appropriate for current season,ADD,28.559146199582447
31180,SPU_配饰_00243,配饰,all_season,27,ELIGIBLE,Product appropriate for current season,NONE,29.883282053489857
31181,SPU_直筒裤_00244,直筒裤,core,10,ELIGIBLE,Core subcategory '直筒裤' - always eligible,ADD,15.96424077721112
31184,SPU_束脚裤_00245,束脚裤,core,5,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,29.76898418502653
31185,SPU_锥形裤_00246,锥形裤,core,10,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,30.245702695532316
31186,SPU_羽绒服_00247,羽绒服,winter,10,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.057586604981214
31187,SPU_棉服_00248,棉服,winter,10,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.486936226225307
31189,SPU_毛呢大_00249,毛呢大衣,winter,17,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.682127985550164
31192,SPU_夹克_00250,夹克,transition,17,INELIGIBLE,Transition product not appropriate for summer period,NONE,24.79181877629731
31193,SPU_针织衫_00251,针织衫,transition,17,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.336025467268783
31197,SPU_T恤_00252,T恤,summer,17,ELIGIBLE,Product appropriate for current season,NONE,20.273488740145424
31204,SPU_短裤_00253,短裤,summer,27,ELIGIBLE,Product appropriate for current season,NONE,33.9055181719446
31209,SPU_短袖_00254,短袖,summer,10,ELIGIBLE,Product appropriate for current season,NONE,23.851648515807618
31210,SPU_内衣_00255,内衣,all_season,5,ELIGIBLE,Product appropriate for current season,NONE,29.155006749663777
31215,SPU_配饰_00256,配饰,all_season,1,ELIGIBLE,Product appropriate for current season,NONE,30.216767809474742
31216,SPU_直筒裤_00257,直筒裤,core,10,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,20.131255674027276
31218,SPU_束脚裤_00258,束脚裤,core,17,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,27.663027511880447
31220,SPU_锥形裤_00259,锥形裤,core,1,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,19.240896798164535
31221,SPU_羽绒服_00260,羽绒服,winter,17,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.36870558974482
31224,SPU_棉服_00261,棉服,winter,10,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.95535313834668
31228,SPU_毛呢大_00262,毛呢大衣,winter,27,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.62797077543229
31234,SPU_夹克_00263,夹克,transition,10,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.466974127140702
31235,SPU_针织衫_00264,针织衫,transition,27,INELIGIBLE,Transition product not appropriate for summer period,NONE,21.36439752556733
31236,SPU_T恤_00265,T恤,summer,17,ELIGIBLE,Product appropriate for current season,ADD,34.86883990553282
31237,SPU_短裤_00266,短裤,summer,17,ELIGIBLE,Product appropriate for current season,NONE,21.1912905348348
31238,SPU_短袖_00267,短袖,summer,5,ELIGIBLE,Product appropriate for current season,NONE,25.32494458747906
31239,SPU_内衣_00268,内衣,all_season,10,ELIGIBLE,Product appropriate for current season,NONE,28.10017871906766
31240,SPU_配饰_00269,配饰,all_season,17,ELIGIBLE,Product appropriate for current season,NONE,30.04230432797285
31241,SPU_直筒裤_00270,直筒裤,core,17,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,16.202846852015703
31242,SPU_束脚裤_00271,束脚裤,core,5,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,25.716553689461627
31243,SPU_锥形裤_00272,锥形裤,core,5,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,30.908999215794584
31245,SPU_羽绒服_00273,羽绒服,winter,3,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.27000967924295
31246,SPU_棉服_00274,棉服,winter,3,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.55270420496808
31248,SPU_毛呢大_00275,毛呢大衣,winter,3,INELIGIBLE,Winter product not appropriate for summer period,NONE,28.031283559453286
31250,SPU_夹克_00276,夹克,transition,3,INELIGIBLE,Transition product not appropriate for summer period,NONE,23.055243106580235
31251,SPU_针织衫_00277,针织衫,transition,5,INELIGIBLE,Transition product not appropriate for summer period,NONE,24.969634829058304
31252,SPU_T恤_00278,T恤,summer,10,ELIGIBLE,Product appropriate for current season,NONE,32.26174562736787
31253,SPU_短裤_00279,短裤,summer,5,ELIGIBLE,Product appropriate for current season,NONE,24.57018708647061
31254,SPU_短袖_00280,短袖,summer,10,ELIGIBLE,Product appropriate for current season,NONE,34.63415301289872
31255,SPU_内衣_00281,内衣,all_season,5,ELIGIBLE,Product appropriate for current season,NONE,27.305928782284038
31258,SPU_配饰_00282,配饰,all_season,1,ELIGIBLE,Product appropriate for current season,NONE,22.195609882433736
31259,SPU_直筒裤_00283,直筒裤,core,17,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,25.99059071790034
31260,SPU_束脚裤_00284,束脚裤,core,17,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,17.11329368523488
31262,SPU_锥形裤_00285,锥形裤,core,10,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,16.226992542213363
31263,SPU_羽绒服_00286,羽绒服,winter,27,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.95035228858553
31264,SPU_棉服_00287,棉服,winter,3,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.010458110106466
31265,SPU_毛呢大_00288,毛呢大衣,winter,17,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.15219438231011
31267,SPU_夹克_00289,夹克,transition,17,INELIGIBLE,Transition product not appropriate for summer period,NONE,28.866042152404667
31268,SPU_针织衫_00290,针织衫,transition,3,INELIGIBLE,Transition product not appropriate for summer period,NONE,27.33614380561402
31269,SPU_T恤_00291,T恤,summer,17,ELIGIBLE,Product appropriate for current season,NONE,23.897198131175514
31271,SPU_短裤_00292,短裤,summer,17,ELIGIBLE,Product appropriate for current season,NONE,23.61802186399312
31272,SPU_短袖_00293,短袖,summer,3,ELIGIBLE,Product appropriate for current season,NONE,28.219392334605395
31273,SPU_内衣_00294,内衣,all_season,17,ELIGIBLE,Product appropriate for current season,NONE,24.8701389033509
31274,SPU_配饰_00295,配饰,all_season,17,ELIGIBLE,Product appropriate for current season,ADD,31.775248157555854
31278,SPU_直筒裤_00296,直筒裤,core,10,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,23.75206248110784
31289,SPU_束脚裤_00297,束脚裤,core,10,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,27.74402953616561
32002,SPU_锥形裤_00298,锥形裤,core,5,ELIGIBLE,Core subcategory '锥形裤' - always eligible,ADD,25.36816043890408
32022,SPU_羽绒服_00299,羽绒服,winter,5,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.84792016045803
32023,SPU_棉服_00300,棉服,winter,17,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.375083594590066
32024,SPU_毛呢大_00301,毛呢大衣,winter,17,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.851955678674678
32063,SPU_夹克_00302,夹克,transition,8,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.20944961030913
32068,SPU_针织衫_00303,针织衫,transition,29,INELIGIBLE,Transition product not appropriate for summer period,NONE,23.81939639652896
32092,SPU_T恤_00304,T恤,summer,5,ELIGIBLE,Product appropriate for current season,NONE,27.954531998737373
32099,SPU_短裤_00305,短裤,summer,1,ELIGIBLE,Product appropriate for current season,NONE,29.028223844544833
32104,SPU_短袖_00306,短袖,summer,27,ELIGIBLE,Product appropriate for current season,ADD,25.074012589917476
32105,SPU_内衣_00307,内衣,all_season,27,ELIGIBLE,Product appropriate for current season,NONE,29.194093737417884
32112,SPU_配饰_00308,配饰,all_season,7,ELIGIBLE,Product appropriate for current season,NONE,29.68716218982809
32119,SPU_直筒裤_00309,直筒裤,core,22,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,20.04482040346723
32121,SPU_束脚裤_00310,束脚裤,core,1,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,28.12323675362143
32124,SPU_锥形裤_00311,锥形裤,core,27,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,18.296296314588744
32125,SPU_羽绒服_00312,羽绒服,winter,1,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.407030280112
32137,SPU_棉服_00313,棉服,winter,3,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.65021992859016
32145,SPU_毛呢大_00314,毛呢大衣,winter,1,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.6155747441979
32146,SPU_夹克_00315,夹克,transition,5,INELIGIBLE,Transition product not appropriate for summer period,NONE,24.014943158612883
32147,SPU_针织衫_00316,针织衫,transition,10,INELIGIBLE,Transition product not appropriate for summer period,NONE,21.88024734615416
32160,SPU_T恤_00317,T恤,summer,17,ELIGIBLE,Product appropriate for current season,NONE,20.529670324103584
32162,SPU_短裤_00318,短裤,summer,27,ELIGIBLE,Product appropriate for current season,NONE,22.23332075498667
32167,SPU_短袖_00319,短袖,summer,9,ELIGIBLE,Product appropriate for current season,NONE,30.831064073041055
32169,SPU_内衣_00320,内衣,all_season,7,ELIGIBLE,Product appropriate for current season,NONE,20.04827395406418
32174,SPU_配饰_00321,配饰,all_season,1,ELIGIBLE,Product appropriate for current season,NONE,27.214593348291857
32175,SPU_直筒裤_00322,直筒裤,core,13,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,27.069753331929096
32177,SPU_束脚裤_00323,束脚裤,core,3,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,16.541165582686624
32179,SPU_锥形裤_00324,锥形裤,core,5,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,25.345381128832187
32181,SPU_羽绒服_00325,羽绒服,winter,9,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.20611952711211
32191,SPU_棉服_00326,棉服,winter,27,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.21248053294072
32195,SPU_毛呢大_00327,毛呢大衣,winter,3,INELIGIBLE,Winter product not appropriate for summer period,NONE,28.83832951933044
32201,SPU_夹克_00328,夹克,transition,1,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.26196708532065
32204,SPU_针织衫_00329,针织衫,transition,29,INELIGIBLE,Transition product not appropriate for summer period,NONE,29.406792451153404
32205,SPU_T恤_00330,T恤,summer,5,ELIGIBLE,Product appropriate for current season,NONE,32.03964964693566
32206,SPU_短裤_00331,短裤,summer,9,ELIGIBLE,Product appropriate for current season,NONE,27.446917285329498
32209,SPU_短袖_00332,短袖,summer,29,ELIGIBLE,Product appropriate for current season,NONE,22.030311234165282
32210,SPU_内衣_00333,内衣,all_season,29,ELIGIBLE,Product appropriate for current season,NONE,24.232806120398003
32211,SPU_配饰_00334,配饰,all_season,1,ELIGIBLE,Product appropriate for current season,NONE,31.390973936269457
32213,SPU_直筒裤_00335,直筒裤,core,29,ELIGIBLE,Core subcategory '直筒裤' - always eligible,ADD,16.25306406910709
32215,SPU_束脚裤_00336,束脚裤,core,17,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,32.99666691374545
32216,SPU_锥形裤_00337,锥形裤,core,1,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,16.045157585720474
32218,SPU_羽绒服_00338,羽绒服,winter,21,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.541746014740745
32219,SPU_棉服_00339,棉服,winter,0,INELIGIBLE,Winter product not appropriate for summer period,NONE,28.49506372086819
32221,SPU_毛呢大_00340,毛呢大衣,winter,16,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.61222788282525
32229,SPU_夹克_00341,夹克,transition,27,INELIGIBLE,Transition product not appropriate for summer period,NONE,27.078350972297688
32231,SPU_针织衫_00342,针织衫,transition,27,INELIGIBLE,Transition product not appropriate for summer period,NONE,29.456981470002823
32232,SPU_T恤_00343,T恤,summer,3,ELIGIBLE,Product appropriate for current season,NONE,28.18147804110358
32233,SPU_短裤_00344,短裤,summer,1,ELIGIBLE,Product appropriate for current season,NONE,31.794172990760497
32234,SPU_短袖_00345,短袖,summer,1,ELIGIBLE,Product appropriate for current season,NONE,27.79078789255906
32235,SPU_内衣_00346,内衣,all_season,0,ELIGIBLE,Product appropriate for current season,NONE,26.768590162714823
32236,SPU_配饰_00347,配饰,all_season,26,ELIGIBLE,Product appropriate for current season,NONE,33.638303087923404
32237,SPU_直筒裤_00348,直筒裤,core,10,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,22.608400150151247
32239,SPU_束脚裤_00349,束脚裤,core,5,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,30.857088380676785
32241,SPU_锥形裤_00350,锥形裤,core,16,ELIGIBLE,Core subcategory '锥形裤' - always eligible,ADD,25.6605773449228
32242,SPU_羽绒服_00351,羽绒服,winter,3,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.06143254765767
32243,SPU_棉服_00352,棉服,winter,27,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.9398971000787
32244,SPU_毛呢大_00353,毛呢大衣,winter,3,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.82416368407339
32247,SPU_夹克_00354,夹克,transition,1,INELIGIBLE,Transition product not appropriate for summer period,NONE,26.67919998803627
32248,SPU_针织衫_00355,针织衫,transition,10,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.12607519975759
32249,SPU_T恤_00356,T恤,summer,29,ELIGIBLE,Product appropriate for current season,ADD,30.972447355105434
32250,SPU_短裤_00357,短裤,summer,27,ELIGIBLE,Product appropriate for current season,ADD,24.715251697756226
32256,SPU_短袖_00358,短袖,summer,3,ELIGIBLE,Product appropriate for current season,NONE,32.423738786558275
32257,SPU_内衣_00359,内衣,all_season,5,ELIGIBLE,Product appropriate for current season,NONE,23.59811169133917
32259,SPU_配饰_00360,配饰,all_season,27,ELIGIBLE,Product appropriate for current season,NONE,29.313928512176467
32260,SPU_直筒裤_00361,直筒裤,core,17,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,17.525294831290054
32262,SPU_束脚裤_00362,束脚裤,core,27,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,32.114745178115726
32263,SPU_锥形裤_00363,锥形裤,core,27,ELIGIBLE,Core subcategory '锥形裤' - always eligible,ADD,25.25309506290106
32264,SPU_羽绒服_00364,羽绒服,winter,27,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.38304818448483
32265,SPU_棉服_00365,棉服,winter,5,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.0719503070583
32266,SPU_毛呢大_00366,毛呢大衣,winter,10,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.6456360952267
32267,SPU_夹克_00367,夹克,transition,10,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.420246751714053
32270,SPU_针织衫_00368,针织衫,transition,27,INELIGIBLE,Transition product not appropriate for summer period,NONE,29.10770161643915
