str_code,spu_code,cluster_id,recommendation_type,spu_avg_qty_per_store,spu_adoption_rate_in_cluster,spu_sales_percentile,stores_selling_in_cluster,total_stores_in_cluster,recommended_quantity_change,opportunity_score,sub_cate_name,category_type,eligibility_status,step10_reduced,baseline_gate_passed,baseline_gate_reason,woman_into_str_cnt_avg,male_into_str_cnt_avg,affinity_level,affinity_score,consistency_penalty,adjusted_confidence,affinity_explanation,consistency_explanation,opportunity_tier,tier_score,tier_justification,seasonal_context,recommendation_framing,is_mandatory,step11_note
51172,SPU_TOP_002,7,ADD_NEW,29.606249638626327,0.8909090909090909,1.0,49,55,29.606249638626327,0.8909090909090909,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,320.4104025465887,156.15467143115657,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (67% female, 33% male)",No consistency check data available,High Confidence Growth,0.7736363636363637,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33455,SPU_TOP_002,7,ADD_NEW,29.606249638626327,0.8909090909090909,1.0,49,55,29.606249638626327,0.8909090909090909,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,401.91263945167367,292.2355381649013,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (58% female, 42% male)",No consistency check data available,High Confidence Growth,0.7736363636363637,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
34184,SPU_TOP_002,7,ADD_NEW,29.606249638626327,0.8909090909090909,1.0,49,55,29.606249638626327,0.8909090909090909,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,123.0050326021157,34.66478239103085,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (78% female, 22% male)",No consistency check data available,High Confidence Growth,0.7736363636363637,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
15033,SPU_TOP_002,7,ADD_NEW,29.606249638626327,0.8909090909090909,1.0,49,55,29.606249638626327,0.8909090909090909,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,263.37822308929634,66.19863944087055,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (80% female, 20% male)",No consistency check data available,High Confidence Growth,0.7736363636363637,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32499,SPU_TOP_015,15,ADD_NEW,29.935718102810497,0.8865979381443299,1.0,86,97,29.935718102810497,0.8865979381443299,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,409.73714553604066,287.0376942161379,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (59% female, 41% male)",No consistency check data available,High Confidence Growth,0.770618556701031,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
41104,SPU_TOP_015,15,ADD_NEW,29.935718102810497,0.8865979381443299,1.0,86,97,29.935718102810497,0.8865979381443299,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,264.6050479105865,295.7825348876415,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (47% female, 53% male)",No consistency check data available,High Confidence Growth,0.770618556701031,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
41151,SPU_TOP_015,15,ADD_NEW,29.935718102810497,0.8865979381443299,1.0,86,97,29.935718102810497,0.8865979381443299,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,303.833312975083,162.67403076420308,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (65% female, 35% male)",No consistency check data available,High Confidence Growth,0.770618556701031,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
37141,SPU_TOP_015,15,ADD_NEW,29.935718102810497,0.8865979381443299,1.0,86,97,29.935718102810497,0.8865979381443299,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,271.789063001351,179.58720648430156,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (60% female, 40% male)",No consistency check data available,High Confidence Growth,0.770618556701031,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
37118,SPU_TOP_015,15,ADD_NEW,29.935718102810497,0.8865979381443299,1.0,86,97,29.935718102810497,0.8865979381443299,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,382.3688561595488,146.7821171924395,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (72% female, 28% male)",No consistency check data available,High Confidence Growth,0.770618556701031,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
41051,SPU_TOP_015,15,ADD_NEW,29.935718102810497,0.8865979381443299,1.0,86,97,29.935718102810497,0.8865979381443299,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,482.28213898093986,102.8625106477685,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (82% female, 18% male)",No consistency check data available,High Confidence Growth,0.770618556701031,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
41029,SPU_TOP_015,15,ADD_NEW,29.935718102810497,0.8865979381443299,1.0,86,97,29.935718102810497,0.8865979381443299,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,110.42368290602398,384.43562479100507,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (22% female, 78% male)",No consistency check data available,High Confidence Growth,0.770618556701031,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
37185,SPU_TOP_015,15,ADD_NEW,29.935718102810497,0.8865979381443299,1.0,86,97,29.935718102810497,0.8865979381443299,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,401.1692556069412,199.45843083132144,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (67% female, 33% male)",No consistency check data available,High Confidence Growth,0.770618556701031,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
61116,SPU_TOP_015,15,ADD_NEW,29.935718102810497,0.8865979381443299,1.0,86,97,29.935718102810497,0.8865979381443299,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,231.23276813607384,222.25632004711278,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (51% female, 49% male)",No consistency check data available,High Confidence Growth,0.770618556701031,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
13110,SPU_TOP_015,15,ADD_NEW,29.935718102810497,0.8865979381443299,1.0,86,97,29.935718102810497,0.8865979381443299,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,487.85474963860054,175.44615812670136,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (74% female, 26% male)",No consistency check data available,High Confidence Growth,0.770618556701031,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
51105,SPU_TOP_015,15,ADD_NEW,29.935718102810497,0.8865979381443299,1.0,86,97,29.935718102810497,0.8865979381443299,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,400.7825156408286,35.99414701560287,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (92% female, 8% male)",No consistency check data available,High Confidence Growth,0.770618556701031,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32507,SPU_TOP_016,13,ADD_NEW,31.30101389864957,0.8860759493670886,1.0,70,79,31.30101389864957,0.8860759493670886,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,442.8256261443837,300.92320797153764,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (60% female, 40% male)",No consistency check data available,High Confidence Growth,0.770253164556962,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
51228,SPU_TOP_016,13,ADD_NEW,31.30101389864957,0.8860759493670886,1.0,70,79,31.30101389864957,0.8860759493670886,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,158.13460555266505,65.1371518344993,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (71% female, 29% male)",No consistency check data available,High Confidence Growth,0.770253164556962,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
43183,SPU_TOP_016,13,ADD_NEW,31.30101389864957,0.8860759493670886,1.0,70,79,31.30101389864957,0.8860759493670886,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,375.54964805971036,228.19294175860406,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (62% female, 38% male)",No consistency check data available,High Confidence Growth,0.770253164556962,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
34275,SPU_TOP_016,13,ADD_NEW,31.30101389864957,0.8860759493670886,1.0,70,79,31.30101389864957,0.8860759493670886,T恤,summer,UNKNOWN,False,True,Passed baseline gate,58.102950020204524,386.2398321173896,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (13% female, 87% male)",No consistency check data available,High Confidence Growth,0.770253164556962,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: T恤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33451,SPU_TOP_016,13,ADD_NEW,31.30101389864957,0.8860759493670886,1.0,70,79,31.30101389864957,0.8860759493670886,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,292.98070862625184,341.5523189192759,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (46% female, 54% male)",No consistency check data available,High Confidence Growth,0.770253164556962,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.77)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
